Time,DriverNumber,LapTime,LapNumber,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Stint,LapStartTime,Team,Driver,TrackStatus,IsAccurate,LapStartDate
0 days 02:08:30.639000,77,0 days 00:01:32.216000,42,,,0 days 00:00:31.246000,0 days 00:00:35.115000,0 days 00:00:25.855000,0 days 02:07:29.669000,0 days 02:08:04.784000,0 days 02:08:30.639000,216.0,188.0,275.0,310.0,False,HARD,27.0,True,2,0 days 02:06:58.423000,Alfa Romeo,BOT,1,True,2023-05-07 20:37:59.681
0 days 02:10:02.987000,77,0 days 00:01:32.348000,43,,,0 days 00:00:31.309000,0 days 00:00:35.119000,0 days 00:00:25.920000,0 days 02:09:01.948000,0 days 02:09:37.067000,0 days 02:10:02.987000,218.0,189.0,275.0,309.0,False,HARD,28.0,True,2,0 days 02:08:30.639000,Alfa Romeo,BOT,1,True,2023-05-07 20:39:31.897
0 days 02:11:35.066000,77,0 days 00:01:32.079000,44,,,0 days 00:00:31.264000,0 days 00:00:34.927000,0 days 00:00:25.888000,0 days 02:10:34.251000,0 days 02:11:09.178000,0 days 02:11:35.066000,217.0,187.0,275.0,305.0,False,HARD,29.0,True,2,0 days 02:10:02.987000,Alfa Romeo,BOT,1,True,2023-05-07 20:41:04.245
0 days 02:13:07.335000,77,0 days 00:01:32.269000,45,,,0 days 00:00:31.303000,0 days 00:00:35.004000,0 days 00:00:25.962000,0 days 02:12:06.369000,0 days 02:12:41.373000,0 days 02:13:07.335000,216.0,188.0,272.0,309.0,False,HARD,30.0,True,2,0 days 02:11:35.066000,Alfa Romeo,BOT,1,True,2023-05-07 20:42:36.324
0 days 02:14:39.953000,77,0 days 00:01:32.618000,46,,,0 days 00:00:31.370000,0 days 00:00:35.415000,0 days 00:00:25.833000,0 days 02:13:38.705000,0 days 02:14:14.120000,0 days 02:14:39.953000,214.0,188.0,273.0,308.0,False,HARD,31.0,True,2,0 days 02:13:07.335000,Alfa Romeo,BOT,1,True,2023-05-07 20:44:08.593
0 days 02:16:11.967000,77,0 days 00:01:32.014000,47,,,0 days 00:00:31.142000,0 days 00:00:34.988000,0 days 00:00:25.884000,0 days 02:15:11.095000,0 days 02:15:46.083000,0 days 02:16:11.967000,217.0,188.0,275.0,309.0,False,HARD,32.0,True,2,0 days 02:14:39.953000,Alfa Romeo,BOT,1,True,2023-05-07 20:45:41.211
0 days 02:17:44.394000,77,0 days 00:01:32.427000,48,,,0 days 00:00:31.217000,0 days 00:00:35.234000,0 days 00:00:25.976000,0 days 02:16:43.184000,0 days 02:17:18.418000,0 days 02:17:44.394000,216.0,188.0,275.0,309.0,False,HARD,33.0,True,2,0 days 02:16:11.967000,Alfa Romeo,BOT,1,True,2023-05-07 20:47:13.225
0 days 02:19:16.744000,77,0 days 00:01:32.350000,49,,,0 days 00:00:31.235000,0 days 00:00:35.176000,0 days 00:00:25.939000,0 days 02:18:15.629000,0 days 02:18:50.805000,0 days 02:19:16.744000,212.0,188.0,275.0,313.0,False,HARD,34.0,True,2,0 days 02:17:44.394000,Alfa Romeo,BOT,1,True,2023-05-07 20:48:45.652
0 days 02:20:49.818000,77,0 days 00:01:33.074000,50,,,0 days 00:00:31.206000,0 days 00:00:35.626000,0 days 00:00:26.242000,0 days 02:19:47.950000,0 days 02:20:23.576000,0 days 02:20:49.818000,217.0,188.0,282.0,317.0,False,HARD,35.0,True,2,0 days 02:19:16.744000,Alfa Romeo,BOT,1,True,2023-05-07 20:50:18.002
0 days 02:22:22.815000,77,0 days 00:01:32.997000,51,,,0 days 00:00:31.823000,0 days 00:00:34.922000,0 days 00:00:26.252000,0 days 02:21:21.641000,0 days 02:21:56.563000,0 days 02:22:22.815000,214.0,189.0,284.0,315.0,False,HARD,36.0,True,2,0 days 02:20:49.818000,Alfa Romeo,BOT,1,True,2023-05-07 20:51:51.076
0 days 02:23:55.608000,77,0 days 00:01:32.793000,52,,,0 days 00:00:31.775000,0 days 00:00:35.053000,0 days 00:00:25.965000,0 days 02:22:54.590000,0 days 02:23:29.643000,0 days 02:23:55.608000,215.0,188.0,277.0,315.0,False,HARD,37.0,True,2,0 days 02:22:22.815000,Alfa Romeo,BOT,1,True,2023-05-07 20:53:24.073
0 days 02:25:28.463000,77,0 days 00:01:32.855000,53,,,0 days 00:00:31.495000,0 days 00:00:35.426000,0 days 00:00:25.934000,0 days 02:24:27.103000,0 days 02:25:02.529000,0 days 02:25:28.463000,217.0,189.0,277.0,312.0,False,HARD,38.0,True,2,0 days 02:23:55.608000,Alfa Romeo,BOT,1,True,2023-05-07 20:54:56.866
0 days 02:27:00.651000,77,0 days 00:01:32.188000,54,,,0 days 00:00:31.194000,0 days 00:00:35.094000,0 days 00:00:25.900000,0 days 02:25:59.657000,0 days 02:26:34.751000,0 days 02:27:00.651000,216.0,189.0,277.0,313.0,False,HARD,39.0,True,2,0 days 02:25:28.463000,Alfa Romeo,BOT,1,True,2023-05-07 20:56:29.721
0 days 02:28:32.714000,77,0 days 00:01:32.063000,55,,,0 days 00:00:31.049000,0 days 00:00:35.111000,0 days 00:00:25.903000,0 days 02:27:31.700000,0 days 02:28:06.811000,0 days 02:28:32.714000,217.0,189.0,277.0,318.0,False,HARD,40.0,True,2,0 days 02:27:00.651000,Alfa Romeo,BOT,1,True,2023-05-07 20:58:01.909
0 days 02:30:04.552000,77,0 days 00:01:31.838000,56,,,0 days 00:00:30.914000,0 days 00:00:34.975000,0 days 00:00:25.949000,0 days 02:29:03.628000,0 days 02:29:38.603000,0 days 02:30:04.552000,218.0,190.0,277.0,313.0,True,HARD,41.0,True,2,0 days 02:28:32.714000,Alfa Romeo,BOT,1,True,2023-05-07 20:59:33.972
0 days 02:31:36.446000,77,0 days 00:01:31.894000,57,,,0 days 00:00:30.911000,0 days 00:00:35.154000,0 days 00:00:25.829000,0 days 02:30:35.463000,0 days 02:31:10.617000,0 days 02:31:36.446000,216.0,190.0,278.0,319.0,False,HARD,42.0,True,2,0 days 02:30:04.552000,Alfa Romeo,BOT,1,True,2023-05-07 21:01:05.810
0 days 01:04:29.927000,23,,1,0 days 00:16:01.910000,,,0 days 00:00:37.135000,0 days 00:00:26.560000,,0 days 01:04:03.409000,0 days 01:04:30.002000,209.0,184.0,271.0,274.0,False,MEDIUM,1.0,True,1,0 days 01:02:46.300000,Williams,ALB,1,False,2023-05-07 19:33:47.558
0 days 01:06:05.104000,23,0 days 00:01:35.177000,2,,,0 days 00:00:32.864000,0 days 00:00:35.878000,0 days 00:00:26.435000,0 days 01:05:02.791000,0 days 01:05:38.669000,0 days 01:06:05.104000,211.0,183.0,270.0,292.0,False,MEDIUM,2.0,True,1,0 days 01:04:29.927000,Williams,ALB,1,True,2023-05-07 19:35:31.185
0 days 01:07:39.262000,23,0 days 00:01:34.158000,3,,,0 days 00:00:32.752000,0 days 00:00:35.341000,0 days 00:00:26.065000,0 days 01:06:37.856000,0 days 01:07:13.197000,0 days 01:07:39.262000,208.0,183.0,277.0,325.0,False,MEDIUM,3.0,True,1,0 days 01:06:05.104000,Williams,ALB,1,True,2023-05-07 19:37:06.362
0 days 01:09:13.531000,23,0 days 00:01:34.269000,4,,,0 days 00:00:32.522000,0 days 00:00:35.670000,0 days 00:00:26.077000,0 days 01:08:11.784000,0 days 01:08:47.454000,0 days 01:09:13.531000,207.0,184.0,277.0,299.0,False,MEDIUM,4.0,True,1,0 days 01:07:39.262000,Williams,ALB,1,True,2023-05-07 19:38:40.520
0 days 01:10:47.373000,23,0 days 00:01:33.842000,5,,,0 days 00:00:32.403000,0 days 00:00:35.431000,0 days 00:00:26.008000,0 days 01:09:45.934000,0 days 01:10:21.365000,0 days 01:10:47.373000,212.0,185.0,279.0,321.0,False,MEDIUM,5.0,True,1,0 days 01:09:13.531000,Williams,ALB,1,True,2023-05-07 19:40:14.789
0 days 01:12:21.062000,23,0 days 00:01:33.689000,6,,,0 days 00:00:32.282000,0 days 00:00:35.469000,0 days 00:00:25.938000,0 days 01:11:19.655000,0 days 01:11:55.124000,0 days 01:12:21.062000,,184.0,280.0,322.0,False,MEDIUM,6.0,True,1,0 days 01:10:47.373000,Williams,ALB,1,True,2023-05-07 19:41:48.631
0 days 01:13:54.606000,23,0 days 00:01:33.544000,7,,,0 days 00:00:32.299000,0 days 00:00:35.329000,0 days 00:00:25.916000,0 days 01:12:53.361000,0 days 01:13:28.690000,0 days 01:13:54.606000,211.0,183.0,276.0,323.0,False,MEDIUM,7.0,True,1,0 days 01:12:21.062000,Williams,ALB,1,True,2023-05-07 19:43:22.320
0 days 01:15:28.873000,23,0 days 00:01:34.267000,8,,,0 days 00:00:32.986000,0 days 00:00:35.451000,0 days 00:00:25.830000,0 days 01:14:27.592000,0 days 01:15:03.043000,0 days 01:15:28.873000,208.0,183.0,278.0,328.0,False,MEDIUM,8.0,True,1,0 days 01:13:54.606000,Williams,ALB,1,True,2023-05-07 19:44:55.864
0 days 01:17:02.466000,23,0 days 00:01:33.593000,9,,,0 days 00:00:32.211000,0 days 00:00:35.420000,0 days 00:00:25.962000,0 days 01:16:01.084000,0 days 01:16:36.504000,0 days 01:17:02.466000,209.0,182.0,279.0,318.0,False,MEDIUM,9.0,True,1,0 days 01:15:28.873000,Williams,ALB,1,True,2023-05-07 19:46:30.131
0 days 01:18:36.368000,23,0 days 00:01:33.902000,10,,,0 days 00:00:32.350000,0 days 00:00:35.584000,0 days 00:00:25.968000,0 days 01:17:34.816000,0 days 01:18:10.400000,0 days 01:18:36.368000,207.0,182.0,280.0,320.0,False,MEDIUM,10.0,True,1,0 days 01:17:02.466000,Williams,ALB,1,True,2023-05-07 19:48:03.724
0 days 01:20:09.823000,23,0 days 00:01:33.455000,11,,,0 days 00:00:32.115000,0 days 00:00:35.402000,0 days 00:00:25.938000,0 days 01:19:08.483000,0 days 01:19:43.885000,0 days 01:20:09.823000,210.0,183.0,277.0,328.0,False,MEDIUM,11.0,True,1,0 days 01:18:36.368000,Williams,ALB,1,True,2023-05-07 19:49:37.626
0 days 01:21:43.115000,23,0 days 00:01:33.292000,12,,,0 days 00:00:32.005000,0 days 00:00:35.232000,0 days 00:00:26.055000,0 days 01:20:41.828000,0 days 01:21:17.060000,0 days 01:21:43.115000,,182.0,280.0,304.0,False,MEDIUM,12.0,True,1,0 days 01:20:09.823000,Williams,ALB,1,True,2023-05-07 19:51:11.081
0 days 01:23:16.720000,23,0 days 00:01:33.605000,13,,,0 days 00:00:32.177000,0 days 00:00:35.500000,0 days 00:00:25.928000,0 days 01:22:15.292000,0 days 01:22:50.792000,0 days 01:23:16.720000,208.0,182.0,276.0,325.0,False,MEDIUM,13.0,True,1,0 days 01:21:43.115000,Williams,ALB,1,True,2023-05-07 19:52:44.373
0 days 01:24:50.424000,23,0 days 00:01:33.704000,14,,,0 days 00:00:32.243000,0 days 00:00:35.669000,0 days 00:00:25.792000,0 days 01:23:48.963000,0 days 01:24:24.632000,0 days 01:24:50.424000,207.0,183.0,276.0,326.0,False,MEDIUM,14.0,True,1,0 days 01:23:16.720000,Williams,ALB,1,True,2023-05-07 19:54:17.978
0 days 01:26:24.836000,23,0 days 00:01:34.412000,15,,,0 days 00:00:32.312000,0 days 00:00:36.187000,0 days 00:00:25.913000,0 days 01:25:22.736000,0 days 01:25:58.923000,0 days 01:26:24.836000,209.0,182.0,281.0,330.0,False,MEDIUM,15.0,True,1,0 days 01:24:50.424000,Williams,ALB,1,True,2023-05-07 19:55:51.682
0 days 01:27:58.746000,23,0 days 00:01:33.910000,16,,,0 days 00:00:32.454000,0 days 00:00:35.487000,0 days 00:00:25.969000,0 days 01:26:57.290000,0 days 01:27:32.777000,0 days 01:27:58.746000,211.0,184.0,278.0,331.0,False,MEDIUM,16.0,True,1,0 days 01:26:24.836000,Williams,ALB,1,True,2023-05-07 19:57:26.094
0 days 01:29:32.438000,23,0 days 00:01:33.692000,17,,,0 days 00:00:31.970000,0 days 00:00:35.555000,0 days 00:00:26.167000,0 days 01:28:30.716000,0 days 01:29:06.271000,0 days 01:29:32.438000,208.0,184.0,274.0,314.0,False,MEDIUM,17.0,True,1,0 days 01:27:58.746000,Williams,ALB,1,True,2023-05-07 19:59:00.004
0 days 01:31:06.296000,23,0 days 00:01:33.858000,18,,,0 days 00:00:32.175000,0 days 00:00:35.476000,0 days 00:00:26.207000,0 days 01:30:04.613000,0 days 01:30:40.089000,0 days 01:31:06.296000,210.0,184.0,274.0,314.0,False,MEDIUM,18.0,True,1,0 days 01:29:32.438000,Williams,ALB,1,True,2023-05-07 20:00:33.696
0 days 01:32:40.311000,23,0 days 00:01:34.015000,19,,,0 days 00:00:32.494000,0 days 00:00:35.387000,0 days 00:00:26.134000,0 days 01:31:38.790000,0 days 01:32:14.177000,0 days 01:32:40.311000,208.0,184.0,275.0,320.0,False,MEDIUM,19.0,True,1,0 days 01:31:06.296000,Williams,ALB,1,True,2023-05-07 20:02:07.554
0 days 01:34:13.702000,23,0 days 00:01:33.391000,20,,,0 days 00:00:31.900000,0 days 00:00:35.376000,0 days 00:00:26.115000,0 days 01:33:12.211000,0 days 01:33:47.587000,0 days 01:34:13.702000,211.0,184.0,273.0,320.0,False,MEDIUM,20.0,True,1,0 days 01:32:40.311000,Williams,ALB,1,True,2023-05-07 20:03:41.569
0 days 01:35:48.026000,23,0 days 00:01:34.324000,21,,,0 days 00:00:32.070000,0 days 00:00:35.618000,0 days 00:00:26.636000,0 days 01:34:45.772000,0 days 01:35:21.390000,0 days 01:35:48.026000,209.0,184.0,282.0,325.0,False,MEDIUM,21.0,True,1,0 days 01:34:13.702000,Williams,ALB,1,True,2023-05-07 20:05:14.960
0 days 01:37:27.084000,23,0 days 00:01:39.058000,22,,0 days 01:37:21.621000,0 days 00:00:32.502000,0 days 00:00:35.282000,0 days 00:00:31.274000,0 days 01:36:20.528000,0 days 01:36:55.810000,0 days 01:37:27.084000,208.0,184.0,,325.0,False,MEDIUM,22.0,True,1,0 days 01:35:48.026000,Williams,ALB,1,False,2023-05-07 20:06:49.284
0 days 01:39:14.874000,23,0 days 00:01:47.790000,23,0 days 01:37:44.058000,,0 days 00:00:46.708000,0 days 00:00:35.109000,0 days 00:00:25.973000,0 days 01:38:13.792000,0 days 01:38:48.901000,0 days 01:39:14.874000,213.0,185.0,275.0,313.0,False,HARD,1.0,True,2,0 days 01:37:27.084000,Williams,ALB,1,False,2023-05-07 20:08:28.342
0 days 01:40:47.115000,23,0 days 00:01:32.241000,24,,,0 days 00:00:31.557000,0 days 00:00:34.811000,0 days 00:00:25.873000,0 days 01:39:46.431000,0 days 01:40:21.242000,0 days 01:40:47.115000,212.0,185.0,276.0,317.0,False,HARD,2.0,True,2,0 days 01:39:14.874000,Williams,ALB,1,True,2023-05-07 20:10:16.132
0 days 01:42:19.634000,23,0 days 00:01:32.519000,25,,,0 days 00:00:31.498000,0 days 00:00:35.048000,0 days 00:00:25.973000,0 days 01:41:18.613000,0 days 01:41:53.661000,0 days 01:42:19.634000,,185.0,275.0,317.0,False,HARD,3.0,True,2,0 days 01:40:47.115000,Williams,ALB,1,True,2023-05-07 20:11:48.373
0 days 01:43:52.220000,23,0 days 00:01:32.586000,26,,,0 days 00:00:31.764000,0 days 00:00:34.928000,0 days 00:00:25.894000,0 days 01:42:51.398000,0 days 01:43:26.326000,0 days 01:43:52.220000,210.0,185.0,281.0,317.0,False,HARD,4.0,True,2,0 days 01:42:19.634000,Williams,ALB,1,True,2023-05-07 20:13:20.892
0 days 01:45:24.290000,23,0 days 00:01:32.070000,27,,,0 days 00:00:31.407000,0 days 00:00:34.755000,0 days 00:00:25.908000,0 days 01:44:23.627000,0 days 01:44:58.382000,0 days 01:45:24.290000,211.0,183.0,275.0,313.0,False,HARD,5.0,True,2,0 days 01:43:52.220000,Williams,ALB,1,True,2023-05-07 20:14:53.478
0 days 01:46:56.668000,23,0 days 00:01:32.378000,28,,,0 days 00:00:31.596000,0 days 00:00:34.849000,0 days 00:00:25.933000,0 days 01:45:55.886000,0 days 01:46:30.735000,0 days 01:46:56.668000,212.0,185.0,275.0,321.0,False,HARD,6.0,True,2,0 days 01:45:24.290000,Williams,ALB,1,True,2023-05-07 20:16:25.548
0 days 01:48:29.051000,23,0 days 00:01:32.383000,29,,,0 days 00:00:31.552000,0 days 00:00:34.961000,0 days 00:00:25.870000,0 days 01:47:28.220000,0 days 01:48:03.181000,0 days 01:48:29.051000,209.0,185.0,275.0,320.0,False,HARD,7.0,True,2,0 days 01:46:56.668000,Williams,ALB,1,True,2023-05-07 20:17:57.926
0 days 01:50:01.573000,23,0 days 00:01:32.522000,30,,,0 days 00:00:31.617000,0 days 00:00:35.031000,0 days 00:00:25.874000,0 days 01:49:00.668000,0 days 01:49:35.699000,0 days 01:50:01.573000,213.0,186.0,276.0,319.0,False,HARD,8.0,True,2,0 days 01:48:29.051000,Williams,ALB,1,True,2023-05-07 20:19:30.309
0 days 01:51:33.981000,23,0 days 00:01:32.408000,31,,,0 days 00:00:31.480000,0 days 00:00:34.938000,0 days 00:00:25.990000,0 days 01:50:33.053000,0 days 01:51:07.991000,0 days 01:51:33.981000,212.0,186.0,275.0,320.0,False,HARD,9.0,True,2,0 days 01:50:01.573000,Williams,ALB,1,True,2023-05-07 20:21:02.831
0 days 01:53:06.203000,23,0 days 00:01:32.222000,32,,,0 days 00:00:31.436000,0 days 00:00:34.780000,0 days 00:00:26.006000,0 days 01:52:05.417000,0 days 01:52:40.197000,0 days 01:53:06.203000,213.0,185.0,275.0,316.0,False,HARD,10.0,True,2,0 days 01:51:33.981000,Williams,ALB,1,True,2023-05-07 20:22:35.239
0 days 01:54:38.884000,23,0 days 00:01:32.681000,33,,,0 days 00:00:31.670000,0 days 00:00:35.109000,0 days 00:00:25.902000,0 days 01:53:37.873000,0 days 01:54:12.982000,0 days 01:54:38.884000,214.0,185.0,276.0,319.0,False,HARD,11.0,True,2,0 days 01:53:06.203000,Williams,ALB,1,True,2023-05-07 20:24:07.461
0 days 01:56:11.195000,23,0 days 00:01:32.311000,34,,,0 days 00:00:31.638000,0 days 00:00:34.809000,0 days 00:00:25.864000,0 days 01:55:10.522000,0 days 01:55:45.331000,0 days 01:56:11.195000,212.0,185.0,277.0,320.0,False,HARD,12.0,True,2,0 days 01:54:38.884000,Williams,ALB,1,True,2023-05-07 20:25:40.142
0 days 01:57:43.500000,23,0 days 00:01:32.305000,35,,,0 days 00:00:31.495000,0 days 00:00:34.931000,0 days 00:00:25.879000,0 days 01:56:42.690000,0 days 01:57:17.621000,0 days 01:57:43.500000,213.0,186.0,275.0,321.0,False,HARD,13.0,True,2,0 days 01:56:11.195000,Williams,ALB,1,True,2023-05-07 20:27:12.453
0 days 01:59:15.818000,23,0 days 00:01:32.318000,36,,,0 days 00:00:31.494000,0 days 00:00:34.870000,0 days 00:00:25.954000,0 days 01:58:14.994000,0 days 01:58:49.864000,0 days 01:59:15.818000,,186.0,275.0,322.0,False,HARD,14.0,True,2,0 days 01:57:43.500000,Williams,ALB,1,True,2023-05-07 20:28:44.758
0 days 02:00:48.164000,23,0 days 00:01:32.346000,37,,,0 days 00:00:31.506000,0 days 00:00:34.978000,0 days 00:00:25.862000,0 days 01:59:47.324000,0 days 02:00:22.302000,0 days 02:00:48.164000,,185.0,276.0,321.0,False,HARD,15.0,True,2,0 days 01:59:15.818000,Williams,ALB,1,True,2023-05-07 20:30:17.076
0 days 02:02:21.525000,23,0 days 00:01:33.361000,38,,,0 days 00:00:31.654000,0 days 00:00:35.663000,0 days 00:00:26.044000,0 days 02:01:19.818000,0 days 02:01:55.481000,0 days 02:02:21.525000,214.0,183.0,276.0,310.0,False,HARD,16.0,True,2,0 days 02:00:48.164000,Williams,ALB,1,True,2023-05-07 20:31:49.422
0 days 02:03:53.969000,23,0 days 00:01:32.444000,39,,,0 days 00:00:31.496000,0 days 00:00:35.051000,0 days 00:00:25.897000,0 days 02:02:53.021000,0 days 02:03:28.072000,0 days 02:03:53.969000,215.0,186.0,277.0,322.0,False,HARD,17.0,True,2,0 days 02:02:21.525000,Williams,ALB,1,True,2023-05-07 20:33:22.783
0 days 02:05:26.722000,23,0 days 00:01:32.753000,40,,,0 days 00:00:31.688000,0 days 00:00:35.198000,0 days 00:00:25.867000,0 days 02:04:25.657000,0 days 02:05:00.855000,0 days 02:05:26.722000,212.0,185.0,277.0,319.0,False,HARD,18.0,True,2,0 days 02:03:53.969000,Williams,ALB,1,True,2023-05-07 20:34:55.227
0 days 02:06:59.108000,23,0 days 00:01:32.386000,41,,,0 days 00:00:31.554000,0 days 00:00:35.099000,0 days 00:00:25.733000,0 days 02:05:58.276000,0 days 02:06:33.375000,0 days 02:06:59.108000,210.0,186.0,283.0,312.0,False,HARD,19.0,True,2,0 days 02:05:26.722000,Williams,ALB,1,True,2023-05-07 20:36:27.980
0 days 02:08:31.924000,23,0 days 00:01:32.816000,42,,,0 days 00:00:31.907000,0 days 00:00:35.085000,0 days 00:00:25.824000,0 days 02:07:31.015000,0 days 02:08:06.100000,0 days 02:08:31.924000,212.0,185.0,277.0,324.0,False,HARD,20.0,True,2,0 days 02:06:59.108000,Williams,ALB,1,True,2023-05-07 20:38:00.366
0 days 02:10:04.380000,23,0 days 00:01:32.456000,43,,,0 days 00:00:31.469000,0 days 00:00:35.120000,0 days 00:00:25.867000,0 days 02:09:03.393000,0 days 02:09:38.513000,0 days 02:10:04.380000,213.0,186.0,278.0,319.0,False,HARD,21.0,True,2,0 days 02:08:31.924000,Williams,ALB,1,True,2023-05-07 20:39:33.182
0 days 02:11:36.376000,23,0 days 00:01:31.996000,44,,,0 days 00:00:31.256000,0 days 00:00:34.926000,0 days 00:00:25.814000,0 days 02:10:35.636000,0 days 02:11:10.562000,0 days 02:11:36.376000,212.0,185.0,277.0,324.0,False,HARD,22.0,True,2,0 days 02:10:04.380000,Williams,ALB,1,True,2023-05-07 20:41:05.638
0 days 02:13:08.745000,23,0 days 00:01:32.369000,45,,,0 days 00:00:31.524000,0 days 00:00:35.013000,0 days 00:00:25.832000,0 days 02:12:07.900000,0 days 02:12:42.913000,0 days 02:13:08.745000,214.0,186.0,275.0,324.0,False,HARD,23.0,True,2,0 days 02:11:36.376000,Williams,ALB,1,True,2023-05-07 20:42:37.634
0 days 02:14:41.164000,23,0 days 00:01:32.419000,46,,,0 days 00:00:31.508000,0 days 00:00:34.924000,0 days 00:00:25.987000,0 days 02:13:40.253000,0 days 02:14:15.177000,0 days 02:14:41.164000,213.0,185.0,276.0,314.0,False,HARD,24.0,True,2,0 days 02:13:08.745000,Williams,ALB,1,True,2023-05-07 20:44:10.003
0 days 02:16:13.875000,23,0 days 00:01:32.711000,47,,,0 days 00:00:31.382000,0 days 00:00:35.023000,0 days 00:00:26.306000,0 days 02:15:12.546000,0 days 02:15:47.569000,0 days 02:16:13.875000,216.0,185.0,286.0,327.0,False,HARD,25.0,True,2,0 days 02:14:41.164000,Williams,ALB,1,True,2023-05-07 20:45:42.422
0 days 02:17:46.919000,23,0 days 00:01:33.044000,48,,,0 days 00:00:31.945000,0 days 00:00:35.136000,0 days 00:00:25.963000,0 days 02:16:45.820000,0 days 02:17:20.956000,0 days 02:17:46.919000,209.0,183.0,278.0,323.0,False,HARD,26.0,True,2,0 days 02:16:13.875000,Williams,ALB,1,True,2023-05-07 20:47:15.133
0 days 02:19:20.717000,23,0 days 00:01:33.798000,49,,,0 days 00:00:32.875000,0 days 00:00:35.081000,0 days 00:00:25.842000,0 days 02:18:19.794000,0 days 02:18:54.875000,0 days 02:19:20.717000,213.0,186.0,278.0,324.0,False,HARD,27.0,True,2,0 days 02:17:46.919000,Williams,ALB,1,True,2023-05-07 20:48:48.177
0 days 02:20:53.174000,23,0 days 00:01:32.457000,50,,,0 days 00:00:31.572000,0 days 00:00:35.100000,0 days 00:00:25.785000,0 days 02:19:52.289000,0 days 02:20:27.389000,0 days 02:20:53.174000,212.0,186.0,277.0,326.0,False,HARD,28.0,True,2,0 days 02:19:20.717000,Williams,ALB,1,True,2023-05-07 20:50:21.975
0 days 02:22:25.302000,23,0 days 00:01:32.128000,51,,,0 days 00:00:31.391000,0 days 00:00:34.983000,0 days 00:00:25.754000,0 days 02:21:24.565000,0 days 02:21:59.548000,0 days 02:22:25.302000,215.0,186.0,277.0,324.0,False,HARD,29.0,True,2,0 days 02:20:53.174000,Williams,ALB,1,True,2023-05-07 20:51:54.432
0 days 02:23:57.446000,23,0 days 00:01:32.144000,52,,,0 days 00:00:31.348000,0 days 00:00:34.958000,0 days 00:00:25.838000,0 days 02:22:56.650000,0 days 02:23:31.608000,0 days 02:23:57.446000,210.0,186.0,278.0,323.0,False,HARD,30.0,True,2,0 days 02:22:25.302000,Williams,ALB,1,True,2023-05-07 20:53:26.560
0 days 02:25:29.522000,23,0 days 00:01:32.076000,53,,,0 days 00:00:31.293000,0 days 00:00:34.967000,0 days 00:00:25.816000,0 days 02:24:28.739000,0 days 02:25:03.706000,0 days 02:25:29.522000,213.0,186.0,279.0,323.0,False,HARD,31.0,True,2,0 days 02:23:57.446000,Williams,ALB,1,True,2023-05-07 20:54:58.704
0 days 02:27:01.626000,23,0 days 00:01:32.104000,54,,,0 days 00:00:31.360000,0 days 00:00:34.967000,0 days 00:00:25.777000,0 days 02:26:00.882000,0 days 02:26:35.849000,0 days 02:27:01.626000,212.0,186.0,283.0,319.0,False,HARD,32.0,True,2,0 days 02:25:29.522000,Williams,ALB,1,True,2023-05-07 20:56:30.780
0 days 02:28:33.478000,23,0 days 00:01:31.852000,55,,,0 days 00:00:31.207000,0 days 00:00:34.909000,0 days 00:00:25.736000,0 days 02:27:32.833000,0 days 02:28:07.742000,0 days 02:28:33.478000,209.0,186.0,284.0,332.0,True,HARD,33.0,True,2,0 days 02:27:01.626000,Williams,ALB,1,True,2023-05-07 20:58:02.884
0 days 02:30:05.625000,23,0 days 00:01:32.147000,56,,,0 days 00:00:31.503000,0 days 00:00:34.864000,0 days 00:00:25.780000,0 days 02:29:04.981000,0 days 02:29:39.845000,0 days 02:30:05.625000,213.0,186.0,279.0,326.0,False,HARD,34.0,True,2,0 days 02:28:33.478000,Williams,ALB,1,True,2023-05-07 20:59:34.736
